pl_name,hostname,pl_letter,gaia_id,sy_snum,sy_pnum,sy_mnum,discoverymethod,disc_year,disc_facility,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,st_spectype
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29431717,0.00005283,-0.00005283,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29431717,0.00005283,-0.00005283,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29460000,0.00080000,-0.00080000,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29430100,0.00004800,-0.00004800,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29422297,0.00005600,-0.00005600,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29430079,0.00003051,-0.00003051,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29422297,0.00005600,-0.00005600,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29485000,0.00065000,-0.00076000,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29431717,0.00005283,-0.00005283,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,,,,,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29430100,0.00004800,-0.00004800,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29427000,0.00012000,-0.00012000,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29429200,0.00009700,-0.00009700,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29431717,0.00005283,-0.00005283,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29418350,0.00000171,-0.00000171,0,
Kepler-10 c,Kepler-10,c,Gaia DR2 2132155017099178624,1,3,0,Transit,2011,Kepler,45.29430100,0.00004800,-0.00004800,0,
Kepler-10 d,Kepler-10,d,Gaia DR2 2132155017099178624,1,3,0,Radial Velocity,2023,Roque de los Muchachos Observatory,151.04000000,0.45000000,-0.45000000,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88703700,0.00004700,-0.00004700,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88707073,0.00002277,-0.00002277,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88706037,0.00002038,-0.00002038,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88706037,0.00002038,-0.00002038,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,,,,,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88707073,0.00002277,-0.00002277,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88706037,0.00002038,-0.00002038,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88705000,,,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88701386,0.00000535,-0.00000535,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88706037,0.00002038,-0.00002038,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88734443,0.00000676,-0.00000676,0,
Kepler-100 b,Kepler-100,b,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,6.88709900,0.00006200,-0.00006200,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81588378,0.00001836,-0.00001836,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81588378,0.00001836,-0.00001836,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81588378,0.00001836,-0.00001836,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81590900,0.00002600,-0.00002600,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81590421,0.00001945,-0.00001945,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81573500,0.00005300,-0.00005300,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81590421,0.00001945,-0.00001945,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,,,,,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81590000,,,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81587113,0.00000181,-0.00000181,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81586397,0.00000925,-0.00000925,0,
Kepler-100 c,Kepler-100,c,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,12.81588378,0.00001836,-0.00001836,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33308660,0.00021550,-0.00021550,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33308660,0.00021550,-0.00021550,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33308660,0.00021550,-0.00021550,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,,,,,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33221177,0.00001805,-0.00001805,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33314000,0.00063000,-0.00063000,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33308660,0.00021550,-0.00021550,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33358967,0.00006779,-0.00006779,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33319320,0.00022480,-0.00022480,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33319320,0.00022480,-0.00022480,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33310000,,,0,
Kepler-100 d,Kepler-100,d,Gaia DR2 2101733244046205568,1,3,0,Transit,2014,Kepler,35.33313000,0.00043000,-0.00043000,0,
Kepler-1000 b,Kepler-1000,b,Gaia DR2 2130652843697474816,1,1,0,Transit,2016,Kepler,120.01812720,0.00036280,-0.00036280,0,
Kepler-1000 b,Kepler-1000,b,Gaia DR2 2130652843697474816,1,1,0,Transit,2016,Kepler,120.01918452,0.00000502,-0.00000502,0,
Kepler-1000 b,Kepler-1000,b,Gaia DR2 2130652843697474816,1,1,0,Transit,2016,Kepler,120.01812720,0.00036280,-0.00036280,0,
Kepler-1000 b,Kepler-1000,b,Gaia DR2 2130652843697474816,1,1,0,Transit,2016,Kepler,,,,,
Kepler-1000 b,Kepler-1000,b,Gaia DR2 2130652843697474816,1,1,0,Transit,2016,Kepler,120.01812720,0.00036280,-0.00036280,0,
Kepler-1000 b,Kepler-1000,b,Gaia DR2 2130652843697474816,1,1,0,Transit,2016,Kepler,120.01835510,0.00064930,-0.00064930,0,
Kepler-1000 b,Kepler-1000,b,Gaia DR2 2130652843697474816,1,1,0,Transit,2016,Kepler,120.01900000,0.00140000,-0.00140000,0,
Kepler-1000 b,Kepler-1000,b,Gaia DR2 2130652843697474816,1,1,0,Transit,2016,Kepler,120.01862647,0.00021206,-0.00021206,0,
Kepler-1000 b,Kepler-1000,b,Gaia DR2 2130652843697474816,1,1,0,Transit,2016,Kepler,120.01812720,0.00036280,-0.00036280,0,
Kepler-1000 b,Kepler-1000,b,Gaia DR2 2130652843697474816,1,1,0,Transit,2016,Kepler,120.01835510,0.00064930,-0.00064930,0,
Kepler-1001 b,Kepler-1001,b,Gaia DR2 2131178238457347712,1,2,0,Transit,2016,Kepler,14.30520000,0.00014000,-0.00014000,0,
Kepler-1001 b,Kepler-1001,b,Gaia DR2 2131178238457347712,1,2,0,Transit,2016,Kepler,,,,,
Kepler-1001 b,Kepler-1001,b,Gaia DR2 2131178238457347712,1,2,0,Transit,2016,Kepler,14.30511863,0.00000434,-0.00000434,0,
Kepler-1001 b,Kepler-1001,b,Gaia DR2 2131178238457347712,1,2,0,Transit,2016,Kepler,14.30512269,0.00004297,-0.00004297,0,
Kepler-1001 b,Kepler-1001,b,Gaia DR2 2131178238457347712,1,2,0,Transit,2016,Kepler,14.30511983,0.00004340,-0.00004340,0,
Kepler-1001 b,Kepler-1001,b,Gaia DR2 2131178238457347712,1,2,0,Transit,2016,Kepler,14.30511983,0.00004340,-0.00004340,0,
Kepler-1001 b,Kepler-1001,b,Gaia DR2 2131178238457347712,1,2,0,Transit,2016,Kepler,14.30517579,0.00004815,-0.00004815,0,
Kepler-1001 b,Kepler-1001,b,Gaia DR2 2131178238457347712,1,2,0,Transit,2016,Kepler,14.30517579,0.00004815,-0.00004815,0,
Kepler-1001 b,Kepler-1001,b,Gaia DR2 2131178238457347712,1,2,0,Transit,2016,Kepler,14.30511983,0.00004340,-0.00004340,0,
Kepler-1001 b,Kepler-1001,b,Gaia DR2 2131178238457347712,1,2,0,Transit,2016,Kepler,14.30511983,0.00004340,-0.00004340,0,
Kepler-1001 c,Kepler-1001,c,Gaia DR2 2131178238457347712,1,2,0,Transit,2020,Kepler,9.18189122,0.00006360,-0.00006360,0,
Kepler-1001 c,Kepler-1001,c,Gaia DR2 2131178238457347712,1,2,0,Transit,2020,Kepler,9.18189122,0.00006360,-0.00006360,0,
Kepler-1001 c,Kepler-1001,c,Gaia DR2 2131178238457347712,1,2,0,Transit,2020,Kepler,9.18186435,0.00006254,-0.00006254,0,
Kepler-1001 c,Kepler-1001,c,Gaia DR2 2131178238457347712,1,2,0,Transit,2020,Kepler,9.18186435,0.00006254,-0.00006254,0,
Kepler-1001 c,Kepler-1001,c,Gaia DR2 2131178238457347712,1,2,0,Transit,2020,Kepler,9.18186000,,,0,
Kepler-1001 c,Kepler-1001,c,Gaia DR2 2131178238457347712,1,2,0,Transit,2020,Kepler,9.18186000,0.00017000,-0.00017000,0,
Kepler-1001 c,Kepler-1001,c,Gaia DR2 2131178238457347712,1,2,0,Transit,2020,Kepler,9.18186435,0.00006254,-0.00006254,0,
Kepler-1002 b,Kepler-1002,b,Gaia DR2 2077837115462974080,1,1,0,Transit,2016,Kepler,4.33642933,0.00000695,-0.00000695,0,
Kepler-1002 b,Kepler-1002,b,Gaia DR2 2077837115462974080,1,1,0,Transit,2016,Kepler,4.33643506,0.00001148,-0.00001148,0,
Kepler-1002 b,Kepler-1002,b,Gaia DR2 2077837115462974080,1,1,0,Transit,2016,Kepler,4.33642165,0.00000199,-0.00000199,0,
Kepler-1002 b,Kepler-1002,b,Gaia DR2 2077837115462974080,1,1,0,Transit,2016,Kepler,4.33642556,0.00000549,-0.00000549,0,
Kepler-1002 b,Kepler-1002,b,Gaia DR2 2077837115462974080,1,1,0,Transit,2016,Kepler,4.33649100,0.00002900,-0.00002900,0,
Kepler-1002 b,Kepler-1002,b,Gaia DR2 2077837115462974080,1,1,0,Transit,2016,Kepler,4.33643506,0.00001148,-0.00001148,0,
Kepler-1002 b,Kepler-1002,b,Gaia DR2 2077837115462974080,1,1,0,Transit,2016,Kepler,4.33642933,0.00000695,-0.00000695,0,
Kepler-1002 b,Kepler-1002,b,Gaia DR2 2077837115462974080,1,1,0,Transit,2016,Kepler,4.33642933,0.00000695,-0.00000695,0,
Kepler-1002 b,Kepler-1002,b,Gaia DR2 2077837115462974080,1,1,0,Transit,2016,Kepler,4.33642933,0.00000695,-0.00000695,0,
Kepler-1003 b,Kepler-1003,b,Gaia DR2 2126597054542193536,1,1,0,Transit,2016,Kepler,3.55485691,0.00000671,-0.00000671,0,
Kepler-1003 b,Kepler-1003,b,Gaia DR2 2126597054542193536,1,1,0,Transit,2016,Kepler,3.55485675,0.00000822,-0.00000822,0,
Kepler-1003 b,Kepler-1003,b,Gaia DR2 2126597054542193536,1,1,0,Transit,2016,Kepler,3.55485691,0.00000671,-0.00000671,0,
Kepler-1003 b,Kepler-1003,b,Gaia DR2 2126597054542193536,1,1,0,Transit,2016,Kepler,3.55485634,0.00000666,-0.00000666,0,
Kepler-1003 b,Kepler-1003,b,Gaia DR2 2126597054542193536,1,1,0,Transit,2016,Kepler,3.55485634,0.00000666,-0.00000666,0,
Kepler-1003 b,Kepler-1003,b,Gaia DR2 2126597054542193536,1,1,0,Transit,2016,Kepler,3.55485691,0.00000671,-0.00000671,0,
Kepler-1003 b,Kepler-1003,b,Gaia DR2 2126597054542193536,1,1,0,Transit,2016,Kepler,3.55485691,0.00000671,-0.00000671,0,
Kepler-1003 b,Kepler-1003,b,Gaia DR2 2126597054542193536,1,1,0,Transit,2016,Kepler,,,,,
Kepler-1003 b,Kepler-1003,b,Gaia DR2 2126597054542193536,1,1,0,Transit,2016,Kepler,3.55490100,0.00002500,-0.00002500,0,
Kepler-1003 b,Kepler-1003,b,Gaia DR2 2126597054542193536,1,1,0,Transit,2016,Kepler,3.55486178,0.00000252,-0.00000252,0,
Kepler-1004 b,Kepler-1004,b,Gaia DR2 2087243952836878080,1,1,0,Transit,2016,Kepler,5.28789787,0.00001198,-0.00001198,0,
Kepler-1004 b,Kepler-1004,b,Gaia DR2 2087243952836878080,1,1,0,Transit,2016,Kepler,5.28801600,0.00004500,-0.00004500,0,
Kepler-1004 b,Kepler-1004,b,Gaia DR2 2087243952836878080,1,1,0,Transit,2016,Kepler,5.28789787,0.00001198,-0.00001198,0,
Kepler-1004 b,Kepler-1004,b,Gaia DR2 2087243952836878080,1,1,0,Transit,2016,Kepler,5.28790754,0.00001129,-0.00001129,0,
Kepler-1004 b,Kepler-1004,b,Gaia DR2 2087243952836878080,1,1,0,Transit,2016,Kepler,5.28788991,0.00000319,-0.00000319,0,
Kepler-1004 b,Kepler-1004,b,Gaia DR2 2087243952836878080,1,1,0,Transit,2016,Kepler,5.28789787,0.00001198,-0.00001198,0,
Kepler-1004 b,Kepler-1004,b,Gaia DR2 2087243952836878080,1,1,0,Transit,2016,Kepler,5.28789787,0.00001198,-0.00001198,0,
Kepler-1004 b,Kepler-1004,b,Gaia DR2 2087243952836878080,1,1,0,Transit,2016,Kepler,,,,,
Kepler-1004 b,Kepler-1004,b,Gaia DR2 2087243952836878080,1,1,0,Transit,2016,Kepler,5.28785367,0.00001341,-0.00001341,0,
Kepler-1004 b,Kepler-1004,b,Gaia DR2 2087243952836878080,1,1,0,Transit,2016,Kepler,5.28790754,0.00001129,-0.00001129,0,
Kepler-1005 b,Kepler-1005,b,Gaia DR2 2105663727538050688,1,1,0,Transit,2016,Kepler,6.49801525,0.00001320,-0.00001320,0,
Kepler-1005 b,Kepler-1005,b,Gaia DR2 2105663727538050688,1,1,0,Transit,2016,Kepler,6.49801525,0.00001320,-0.00001320,0,
Kepler-1005 b,Kepler-1005,b,Gaia DR2 2105663727538050688,1,1,0,Transit,2016,Kepler,6.49801525,0.00001320,-0.00001320,0,
Kepler-1005 b,Kepler-1005,b,Gaia DR2 2105663727538050688,1,1,0,Transit,2016,Kepler,6.49801300,0.00004300,-0.00004300,0,
Kepler-1005 b,Kepler-1005,b,Gaia DR2 2105663727538050688,1,1,0,Transit,2016,Kepler,6.49801470,0.00001408,-0.00001408,0,
Kepler-1005 b,Kepler-1005,b,Gaia DR2 2105663727538050688,1,1,0,Transit,2016,Kepler,6.49801470,0.00001408,-0.00001408,0,
Kepler-1005 b,Kepler-1005,b,Gaia DR2 2105663727538050688,1,1,0,Transit,2016,Kepler,6.49802255,0.00000234,-0.00000234,0,
Kepler-1005 b,Kepler-1005,b,Gaia DR2 2105663727538050688,1,1,0,Transit,2016,Kepler,6.49801525,0.00001320,-0.00001320,0,
Kepler-1005 b,Kepler-1005,b,Gaia DR2 2105663727538050688,1,1,0,Transit,2016,Kepler,6.49804884,0.00001410,-0.00001410,0,
Kepler-1005 b,Kepler-1005,b,Gaia DR2 2105663727538050688,1,1,0,Transit,2016,Kepler,,,,,
Kepler-1006 b,Kepler-1006,b,,1,1,0,Transit,2016,Kepler,19.76172042,0.00006670,-0.00006670,0,
Kepler-1006 b,Kepler-1006,b,,1,1,0,Transit,2016,Kepler,19.76172042,0.00006670,-0.00006670,0,
Kepler-1006 b,Kepler-1006,b,,1,1,0,Transit,2016,Kepler,19.76176209,0.00000431,-0.00000431,0,
Kepler-1006 b,Kepler-1006,b,,1,1,0,Transit,2016,Kepler,19.76185973,0.00005828,-0.00005828,0,
Kepler-1006 b,Kepler-1006,b,,1,1,0,Transit,2016,Kepler,19.76169247,0.00006983,-0.00006983,0,
Kepler-1006 b,Kepler-1006,b,,1,1,0,Transit,2016,Kepler,19.76172042,0.00006670,-0.00006670,0,
Kepler-1006 b,Kepler-1006,b,,1,1,0,Transit,2016,Kepler,19.76191000,0.00014000,-0.00014000,0,
Kepler-1006 b,Kepler-1006,b,,1,1,0,Transit,2016,Kepler,19.76172042,0.00006670,-0.00006670,0,
Kepler-1006 b,Kepler-1006,b,,1,1,0,Transit,2016,Kepler,,,,,
Kepler-1006 b,Kepler-1006,b,,1,1,0,Transit,2016,Kepler,19.76169247,0.00006983,-0.00006983,0,
Kepler-1007 b,Kepler-1007,b,Gaia DR2 2080381625890666496,1,1,0,Transit,2016,Kepler,5.18499980,0.00000233,-0.00000233,0,
Kepler-1007 b,Kepler-1007,b,Gaia DR2 2080381625890666496,1,1,0,Transit,2016,Kepler,5.18498000,0.00003600,-0.00003600,0,
Kepler-1007 b,Kepler-1007,b,Gaia DR2 2080381625890666496,1,1,0,Transit,2016,Kepler,5.18500207,0.00000932,-0.00000932,0,
Kepler-1007 b,Kepler-1007,b,Gaia DR2 2080381625890666496,1,1,0,Transit,2016,Kepler,5.18503596,0.00001107,-0.00001107,0,
Kepler-1007 b,Kepler-1007,b,Gaia DR2 2080381625890666496,1,1,0,Transit,2016,Kepler,5.18500207,0.00000932,-0.00000932,0,
Kepler-1007 b,Kepler-1007,b,Gaia DR2 2080381625890666496,1,1,0,Transit,2016,Kepler,5.18500207,0.00000932,-0.00000932,0,
Kepler-1007 b,Kepler-1007,b,Gaia DR2 2080381625890666496,1,1,0,Transit,2016,Kepler,5.18500207,0.00000932,-0.00000932,0,
Kepler-1007 b,Kepler-1007,b,Gaia DR2 2080381625890666496,1,1,0,Transit,2016,Kepler,5.18498961,0.00001159,-0.00001159,0,
Kepler-1007 b,Kepler-1007,b,Gaia DR2 2080381625890666496,1,1,0,Transit,2016,Kepler,5.18498961,0.00001159,-0.00001159,0,
Kepler-1008 b,Kepler-1008,b,Gaia DR2 2079733154550359424,2,1,0,Transit,2016,Kepler,12.43931193,0.00002837,-0.00002837,0,
Kepler-1008 b,Kepler-1008,b,Gaia DR2 2079733154550359424,2,1,0,Transit,2016,Kepler,12.43929428,0.00005267,-0.00005267,0,
Kepler-1008 b,Kepler-1008,b,Gaia DR2 2079733154550359424,2,1,0,Transit,2016,Kepler,,,,,
Kepler-1008 b,Kepler-1008,b,Gaia DR2 2079733154550359424,2,1,0,Transit,2016,Kepler,12.43931689,0.00000299,-0.00000299,0,
Kepler-1008 b,Kepler-1008,b,Gaia DR2 2079733154550359424,2,1,0,Transit,2016,Kepler,12.43929428,0.00005267,-0.00005267,0,
Kepler-1008 b,Kepler-1008,b,Gaia DR2 2079733154550359424,2,1,0,Transit,2016,Kepler,12.43931193,0.00002837,-0.00002837,0,
Kepler-1008 b,Kepler-1008,b,Gaia DR2 2079733154550359424,2,1,0,Transit,2016,Kepler,12.43931193,0.00002837,-0.00002837,0,
Kepler-1008 b,Kepler-1008,b,Gaia DR2 2079733154550359424,2,1,0,Transit,2016,Kepler,12.43951700,0.00008800,-0.00008800,0,
Kepler-1008 b,Kepler-1008,b,Gaia DR2 2079733154550359424,2,1,0,Transit,2016,Kepler,12.43931336,0.00002847,-0.00002847,0,
Kepler-1008 b,Kepler-1008,b,Gaia DR2 2079733154550359424,2,1,0,Transit,2016,Kepler,12.43931193,0.00002837,-0.00002837,0,
Kepler-1009 b,Kepler-1009,b,Gaia DR2 2105151526917259520,1,1,0,Transit,2016,Kepler,11.35008767,0.00001765,-0.00001765,0,
Kepler-1009 b,Kepler-1009,b,Gaia DR2 2105151526917259520,1,1,0,Transit,2016,Kepler,11.35011832,0.00000254,-0.00000254,0,
Kepler-1009 b,Kepler-1009,b,Gaia DR2 2105151526917259520,1,1,0,Transit,2016,Kepler,11.35011917,0.00002250,-0.00002250,0,
Kepler-1009 b,Kepler-1009,b,Gaia DR2 2105151526917259520,1,1,0,Transit,2016,Kepler,11.35011917,0.00002250,-0.00002250,0,
Kepler-1009 b,Kepler-1009,b,Gaia DR2 2105151526917259520,1,1,0,Transit,2016,Kepler,,,,,
Kepler-1009 b,Kepler-1009,b,Gaia DR2 2105151526917259520,1,1,0,Transit,2016,Kepler,11.35010642,0.00002163,-0.00002163,0,
Kepler-1009 b,Kepler-1009,b,Gaia DR2 2105151526917259520,1,1,0,Transit,2016,Kepler,11.35011917,0.00002250,-0.00002250,0,
Kepler-1009 b,Kepler-1009,b,Gaia DR2 2105151526917259520,1,1,0,Transit,2016,Kepler,11.35011917,0.00002250,-0.00002250,0,
Kepler-1009 b,Kepler-1009,b,Gaia DR2 2105151526917259520,1,1,0,Transit,2016,Kepler,11.35010642,0.00002163,-0.00002163,0,
Kepler-1009 b,Kepler-1009,b,Gaia DR2 2105151526917259520,1,1,0,Transit,2016,Kepler,11.35010600,0.00007300,-0.00007300,0,
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,3.48768943,0.00000113,-0.00000113,0,
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,3.48768863,0.00000035,-0.00000035,0,
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,3.48768878,0.00000111,-0.00000111,0,
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,,,,,
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,3.48768878,0.00000111,-0.00000111,0,
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,3.48768120,0.00000700,-0.00000700,0,G3 IV
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,3.48768943,0.00000113,-0.00000113,0,
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,3.48768780,0.00000420,-0.00000420,0,
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,3.48768943,0.00000113,-0.00000113,0,
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,3.48769100,0.00000200,-0.00000200,0,
Kepler-101 b,Kepler-101,b,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,3.48768943,0.00000113,-0.00000113,0,
Kepler-101 c,Kepler-101,c,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,6.02979518,0.00007054,-0.00007054,0,
Kepler-101 c,Kepler-101,c,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,6.02979518,0.00007054,-0.00007054,0,
Kepler-101 c,Kepler-101,c,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,6.02979518,0.00007054,-0.00007054,0,
Kepler-101 c,Kepler-101,c,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,6.02977241,0.00006264,-0.00006264,0,
Kepler-101 c,Kepler-101,c,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,6.02980900,0.00011500,-0.00011500,0,
Kepler-101 c,Kepler-101,c,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,6.02976000,0.00007500,-0.00007500,0,G3 IV
Kepler-101 c,Kepler-101,c,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,,,,,
Kepler-101 c,Kepler-101,c,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,6.02977241,0.00006264,-0.00006264,0,
Kepler-101 c,Kepler-101,c,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,6.02908000,0.00019000,-0.00019000,0,
Kepler-101 c,Kepler-101,c,Gaia DR2 2131709921047710336,1,2,0,Transit,2014,Kepler,6.02979518,0.00007054,-0.00007054,0,
Kepler-1010 b,Kepler-1010,b,Gaia DR2 2102899314789524480,1,1,0,Transit,2016,Kepler,34.26749000,0.00038000,-0.00038000,0,
Kepler-1010 b,Kepler-1010,b,Gaia DR2 2102899314789524480,1,1,0,Transit,2016,Kepler,34.26852697,0.00000369,-0.00000369,0,
Kepler-1010 b,Kepler-1010,b,Gaia DR2 2102899314789524480,1,1,0,Transit,2016,Kepler,34.26873173,0.00010169,-0.00010169,0,
Kepler-1010 b,Kepler-1010,b,Gaia DR2 2102899314789524480,1,1,0,Transit,2016,Kepler,34.26857050,0.00011810,-0.00011810,0,
Kepler-1010 b,Kepler-1010,b,Gaia DR2 2102899314789524480,1,1,0,Transit,2016,Kepler,34.26857050,0.00011810,-0.00011810,0,
Kepler-1010 b,Kepler-1010,b,Gaia DR2 2102899314789524480,1,1,0,Transit,2016,Kepler,34.26857410,0.00011320,-0.00011320,0,
Kepler-1010 b,Kepler-1010,b,Gaia DR2 2102899314789524480,1,1,0,Transit,2016,Kepler,,,,,
Kepler-1010 b,Kepler-1010,b,Gaia DR2 2102899314789524480,1,1,0,Transit,2016,Kepler,34.26857410,0.00011320,-0.00011320,0,
Kepler-1010 b,Kepler-1010,b,Gaia DR2 2102899314789524480,1,1,0,Transit,2016,Kepler,34.26857050,0.00011810,-0.00011810,0,
Kepler-1010 b,Kepler-1010,b,Gaia DR2 2102899314789524480,1,1,0,Transit,2016,Kepler,34.26857050,0.00011810,-0.00011810,0,
Kepler-1011 b,Kepler-1011,b,Gaia DR2 2080310088916950016,1,1,0,Transit,2016,Kepler,5.75322390,0.00000182,-0.00000182,0,
